id,y,0,1,2,3,4,5,6,7,8,9
735,-1,-0.6722153504006975,-0.6524614287033955,-0.6531543702179122,-0.6361472949882618,-0.2878875755591388,-0.24031415461624012,-0.21409511207342458,-0.2794904821915789,-0.15884448200516138,0.05123995183190905
736,1,1.219222309914873,1.2975277920798323,1.2036493734932838,1.1249223250100566,0.31443243601063686,-0.052031458889896846,-0.27906912616680996,-0.020072314575920347,-0.024509839158008397,0.4567833996539169
737,-1,-0.1416564622790194,-0.0923403610633508,-0.03559855841219706,-0.0012351288002581692,-0.14679838290785588,-0.1091421380645079,-0.1975427966960222,-0.18078186941382082,-0.20534493529840664,-0.19421102447715374
738,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
739,-1,-0.6708487259277626,-0.46601474837120815,0.8730769435671559,0.9503236096001494,-0.08485835817606835,-0.23535934683396792,0.5270533376610095,5.7220839710547775,-0.07543890705061035,-0.16457097790367864
740,1,-0.41213054882569183,-0.3954724219318518,-0.35306437290055037,-0.3451153513030507,-0.31302452628275707,-0.14069644025687292,-0.27906912616680996,-0.18220866933570692,-0.3086792759500628,-0.18932132229293483
741,1,0.20645071126244113,0.2468126486025717,0.370872636957774,0.4259991510055951,-0.15189022677238367,-0.13026526597840513,-0.27906912616680996,0.03181131894721136,-0.1315346919757951,-0.1832846529297016
742,1,-0.6779463562549408,-0.6567102136439413,-0.6641513023089222,-0.6566321808762763,-0.2614615504394376,-0.2606549444592523,-0.23089447693407175,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
743,-1,-0.44517934925182817,-0.34801724307384363,-0.24462332654086377,-0.14478271102550458,-0.119663366870309,0.00012441250244201008,0.029742727889204238,0.04478222732799429,0.06037194066299485,0.02196210542022792
744,-1,1.482187309303806,1.6160304572920725,1.7934802915529333,1.8289241146506483,0.1381515123462884,0.09087562872511162,0.1440031138899295,0.0878456431521936,0.10908670125591846,0.050938118363747384
745,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6218658188034397,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.15810637957193524,0.5085780227904578
746,1,-0.47387846318346194,-0.44139678856863385,-0.41193616645121356,-0.404576055848211,-0.13500335218369655,-0.2606549444592523,-0.22286536872861537,-0.21463594028766425,-0.3086792759500628,-0.2074313303826345
747,-1,-0.418816722322309,-0.4025172822560656,-0.3752077422016322,-0.3402753283478127,-0.2326507376869828,-0.04436454579522304,-0.27906912616680996,-0.23902124804353617,-0.20158061288895343,-0.27987136274143315
748,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
749,-1,-0.6779463562549408,-0.642964144718646,-0.6531875935777038,-0.6453842402056527,-0.2485708064786077,-0.2606549444592523,-0.17654359062021324,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
750,-1,0.15581213132981953,0.22588113455723569,0.30887784758670317,0.35999419007025385,-0.15189022677238367,-0.1229634439834777,-0.15060339487950805,-0.13382718107538663,-0.1482158069667053,-0.09877128184443651
751,-1,-0.6779463562549408,-0.6688942292822713,-0.5552949639518409,-0.3216991839069343,-0.05198696107595218,-0.2606549444592523,-0.27906912616680996,0.1455013309047737,0.6582349115761482,-0.27987136274143315
752,-1,1.9064286913858681,2.156719582042268,2.408212117776365,2.450662556386543,0.1381515123462884,0.10443615528711972,0.21502984032281275,0.17656665647674882,0.6953614639674218,0.02196210542022792
753,-1,0.22887510852801876,0.11378819068460026,-0.35062245595586994,-0.3329300822432085,-0.15189022677238367,-0.08572415180934775,-0.16789685870664486,-0.21463594028766425,-0.22010698396292894,-0.15913797547676872
754,1,-0.02951978106432544,0.010333401488883382,0.0573770139645134,0.04227395079383586,-0.31302452628275707,-0.1041873302822357,-0.15554438454440428,-0.14978139838374963,-0.16105878930483972,-0.06255126566503719
755,-1,-0.6397690403335969,-0.648603157084591,-0.6425727301242969,-0.6344941885563671,-0.21627949285672887,-0.12515399058195592,-0.27906912616680996,-0.19524443225839377,-0.21279976987399038,-0.2014550277130336
756,-1,-0.6252504921695139,-0.6337792713912896,-0.6272401495804871,-0.5744540446433263,-0.27918632338557864,-0.07711843302961184,-0.14313014801135251,-0.13661592637725495,0.3105148552833253,0.20595978761157652
757,1,1.9831360005118939,2.1924749817809057,2.52899564229862,2.5759748408578993,0.1381515123462884,0.16180761381869246,0.1285625211871288,0.49876402065539677,-0.3086792759500628,0.08558860050870608
758,1,-0.6704225742103957,-0.629655450713701,-0.6210772163391508,-0.6566321808762763,-0.119663366870309,-0.2339511383063748,-0.15554438454440428,-0.119105200063198,-0.3086792759500628,-0.22270410387161454
759,1,-0.07304603578296304,0.013066994741072792,0.07746053495851786,0.08978797896004588,-0.17767171469404341,-0.2606549444592523,-0.06290082832760002,-0.14978139838374963,-0.3086792759500628,-0.15913797547676872
760,-1,-0.2580399657805757,-0.21707031602753613,-0.2628297277066445,-0.6566321808762763,-0.19913480338882514,-0.1719899630922762,-0.2166891316474951,-0.20549144987921228,-0.3086792759500628,-0.27987136274143315
761,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
762,1,3.4144032805053386,3.3449891379696997,3.6944378804271265,4.083130721384065,0.5305457585139497,0.252245894813008,0.307673396539617,0.34959857427639307,1.18228763916669,0.3841622672142212
763,-1,-0.6705401333048417,-0.29204887380187416,-0.33837964787267616,-0.6038009443930442,-0.2982001707278027,-0.2280575248390405,1.218421316521614,0.9987276841926747,-0.07861274751348264,3.5083801294619428
764,-1,-0.5779035668813808,-0.4494882245951145,-0.43285027144000726,-0.368207714346528,-0.18411708667445836,-0.19483423476212064,0.18414865491721133,-0.2614609195422906,-0.08724854598222818,-0.27987136274143315
765,-1,-0.37005908790082365,-0.3272263138243345,-0.2933952187148895,-0.24129345044632497,-0.22762334754225916,-0.18805397148111658,-0.19797513329170063,-0.23026588488650768,-0.13367518903215084,-0.08102347391653084
766,-1,-0.6779463562549408,-0.659521909560479,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.24201170368008826,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
767,1,-0.6779463562549408,-0.6472285501920615,-0.6275059364588197,-0.6052665851470952,-0.31302452628275707,-0.2606549444592523,-0.19340471785167163,-0.21463594028766425,-0.23486903262745124,-0.21950466910910094
768,1,1.0956823965389153,0.2837864499050422,0.017309642055879197,0.07044492947344316,-0.11321799488989406,-0.015522348915259648,0.01739025372696367,-0.20166503190688131,-0.0680578827183492,-0.15913797547676872
769,1,-0.6779904409153581,-0.6532736964126175,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.21712146824317352,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
770,-1,-0.4710423500299518,-0.5137667173537397,-0.5380686518999115,-0.4915771727020496,-0.1647165170134094,0.4752122450152566,-0.27838974008788675,-0.2770260095992301,0.4097158223089152,0.9542653218779666
771,1,0.28625864150448055,0.36876214871595864,0.4630840720592784,0.531610496969011,-0.11934109827128825,-0.1041873302822357,-0.12466319913880286,-0.1173541274317923,-0.08724854598222818,-0.19535799165616807
772,1,1.9049885924789043,2.1552043903539118,2.403195390447838,2.204025893681596,0.08936004645454734,0.07189089153830028,0.211447622815763,0.25685657935379513,12.239062088893897,0.08244953243982481
773,1,0.16267464346810576,0.18040976337367357,-0.3328147351075881,-0.35999330919010286,0.009244072737989701,-0.2606549444592523,-0.27906912616680996,-0.23973464800447922,-0.26638600652620636,-0.24407391341746015
774,-1,0.34355400516010787,0.41379614497917044,0.48889862261732875,0.514039850254749,-0.119663366870309,-0.1041873302822357,-0.08760577665208116,-0.08492685647983499,-0.08724854598222818,-0.11688128993413618
775,1,-0.3767305665106351,-0.35807686624190066,-0.3334792023034195,-0.3398833546577758,-0.31302452628275707,-0.1772055502315101,-0.27906912616680996,-0.25367837451382086,-0.3086792759500628,-0.27987136274143315
776,-1,0.5556746962011389,0.06711403847007481,0.08241081556746188,0.1253723730816551,-0.31302452628275707,-0.12770962828018054,-0.18129929317267587,-0.18584052368232615,-0.19796391096614546,-0.18865728866297918
777,-1,-0.6652793638283826,-0.6477284072438904,-0.6453801040266847,-0.2925908768381084,-0.2335530897642409,-0.204587382712488,-0.19538111371763012,-0.20620484984015536,1.2679813316642419,-0.19855742641868168
778,-1,-0.2886934996573745,-0.2468742927428355,0.2691925443156721,-0.15991630392779815,-0.18411708667445836,-0.18669791882491577,-0.22064192337941207,-0.18629450547565357,-0.08724854598222818,-0.27987136274143315
779,-1,-0.5400348435829577,-0.5882454180762489,-0.6511941919902096,-0.6566321808762763,-0.11908328339207165,-0.15634320167457455,-0.15498852320710346,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
780,-1,-0.6695408810020507,-0.36888627498770105,-0.35525711464679405,-0.33052711309993893,-0.31302452628275707,-0.23082178602283446,0.9871830002044707,-0.21463594028766425,-0.24667867155906908,-0.23731284373063896
781,-1,-0.6686151031332883,-0.6363410387819128,2.0121564457010512,1.898712473811563,-0.28498715816795206,-0.2275359661251171,-0.15035634539626325,10.169224763948108,0.11942013532108407,-0.03007398449084245
782,-1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.18411708667445836,-0.23457700876308285,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
783,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.64725889698409,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.2680836421226264,-0.27987136274143315
784,-1,0.14468810201786522,0.18217488358794445,0.3172667459340748,0.35050160983762146,-0.31302452628275707,-0.02360650898107217,-0.27906912616680996,0.0772094982799516,-0.15441586740580468,-0.27987136274143315
785,-1,0.4449193343461855,0.42596454008463075,0.38701918981647737,0.3122926962262001,-0.11244455025224427,0.7824624833875248,-0.09112623178831972,-0.12649861784024427,-0.14725627380351136,-0.1768857834046744
786,1,1.296737837815215,1.5542668703254614,1.6634772846885173,1.9006041729243497,0.009244072737989701,0.00012441250244201008,0.3385545819452184,-0.2794904821915789,0.5857532526333437,-0.11271598807350526
787,-1,-0.6808706387292854,-0.6688942292822713,-0.6608455780096608,-0.6532407563407397,-0.2775749803904749,-0.2606549444592523,-0.2667784143753806,-0.26658442835269985,-0.3086792759500628,-0.043535757170852535
788,1,-0.2999203931769691,-0.278115358482143,-0.09295868909234378,-0.0900086484264375,0.009244072737989701,0.2609037694641363,-0.27906912616680996,0.36905493684756746,-0.3086792759500628,0.323795573581889
789,-1,-0.6426345432607187,-0.6688942292822713,-0.582222497062909,-0.6497811624678056,-0.31302452628275707,-0.135324385503462,-0.27906912616680996,0.0403721184785281,-0.27900755813437295,-0.06762206793015309
790,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
791,1,0.05318304187844715,-0.36946423470387824,-0.34055577793902403,-0.3231307399922864,-0.16478097073321354,-0.14591202739610679,-0.21730675535560712,-0.21463594028766425,-0.24963108129197353,-0.2376146771988006
792,-1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.5711307894451875,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,0.06162671479947925,-0.27377432668456764
793,-1,-0.5030478134928799,-0.45222181784730386,-0.34078834145756504,-0.5181120872841116,-0.119663366870309,0.00012441250244201008,0.029742727889204238,0.17449131113582356,-0.08724854598222818,-0.15913797547676872
794,1,-0.38634102248159696,-0.35892037501686197,-0.32547237259365097,-0.32338637500752787,0.9319635254541918,-0.19488639063351298,-0.23886182276871692,-0.22741228504273545,-0.25354302418807195,-0.2705145252284217
795,1,0.2889771955635447,-0.38303847776760735,-0.11038434130302258,-0.11881019347697369,-0.10780388242634552,-0.1041873302822357,0.851182259678202,1.8825005267173194,-0.236049996520613,3.5232303360954966
796,-1,-0.28834082237403647,-0.5591131242743446,-0.6819756348370998,-0.6749186056332144,-0.20551572164943593,-0.15634320167457455,-0.1864255699500057,-0.2794904821915789,-0.3086792759500628,1.0481958971698755
797,1,-0.2832416966524405,-0.33828565109604936,-0.31063814244671467,-0.26571511556905775,-0.31302452628275707,-0.2606549444592523,-0.1774082638115701,-0.23007132126079594,-0.16105878930483972,-0.27987136274143315
798,1,-0.508073464780447,-0.40942155778445255,-0.36216757348344075,-0.32069368618031796,-0.18411708667445836,-0.15634320167457455,0.06747953645484918,-0.14978139838374963,-0.16105878930483972,-0.18932132229293483
799,1,-0.49475989733443565,-0.4053758397712123,-0.3694434892777947,-0.4342467599505681,-0.23568006251777782,0.3895201483176439,0.09175214818365189,0.10963676923190893,0.22880691592519434,0.30755693299479164
800,-1,-0.3743206050744918,-0.34531489088739353,-0.3128308841929583,-0.3144561918084267,-0.22672099546500107,-0.19206997357832667,-0.2255211506734971,-0.2213808126456714,-0.2549454188112016,-0.24503978051557748
801,-1,-0.33965536709972266,-0.3887555927979007,-0.43740187173145245,-0.4373995918052126,-0.21505487218045002,-0.1709990015358218,-0.20495428119336656,-0.21463594028766425,-0.16105878930483972,-0.0974432145845252
802,1,-0.6550223328379676,-0.6506182058247764,-0.6511941919902096,-0.6499856704799987,-0.31302452628275707,-0.17929178508720367,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.2563283522248236
803,-1,0.9822231755117038,1.0703583825564575,1.007781055842079,0.9605319678754577,-0.052373683394777076,-0.03654116508637221,0.015722669715061196,-0.07176138447334031,-0.09086524790503615,-0.10861105290650666
804,1,-0.6355075231599289,-0.6688942292822713,-0.6641513023089222,-0.6515194805714474,-0.15672425575769489,-0.11002878787817766,-0.27906912616680996,-0.2794904821915789,-0.2865362029532793,-0.27987136274143315
805,1,-0.6691294241714896,-0.659521909560479,-0.654184294371451,-0.6216953954599455,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.20165442313227605,-0.27987136274143315
806,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
807,-1,0.018473719243260786,-0.6688942292822713,-0.6565099295568608,-0.6566321808762763,-0.2624283562364998,2.2335431372651766,-0.27906912616680996,-0.24965739291577815,-0.3086792759500628,-0.1549123069225055
808,-1,0.029171596837848285,-0.22449006914062167,-0.18164844805594163,-0.15137809441873387,-0.18489053131210814,-0.1569169162598903,-0.21619503268100548,-0.21113379502485285,-0.22866897218835186,-0.216607067814749
809,-1,-0.6722153504006975,-0.6628022214631063,-0.6576727471495658,-0.6499856704799987,-0.2878875755591388,-0.24031415461624012,-0.25498180155044087,-0.25419721084905217,-0.27989328105424427,-0.2563283522248236
810,1,-0.4296174641245368,-0.413732824856477,-0.38990907890940224,-0.3568575196698078,-0.31302452628275707,-0.09730275525844698,-0.27906912616680996,-0.23136841209887424,-0.19789010072282287,-0.27987136274143315
811,-1,-0.4173472336417338,-0.5270441702929454,-0.5166894198740358,-0.4988031224662078,-0.23941837826641849,-0.19358249384870452,-0.24818794076120854,-0.2587370287823262,-0.26963365723240124,-0.24968801592526704
812,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
813,1,-0.18878296426506627,-0.1618673528661797,-0.08938717791474994,-0.033922326082464344,-0.31302452628275707,0.00012441250244201008,-0.27906912616680996,-0.08492685647983499,-0.12415366764353396,-0.12895462866060262
814,1,0.3502548735435308,0.22331936716661246,-0.20716398837586789,-0.19348970259617465,-0.1401596497680285,-0.12697944608068779,-0.1822257287348439,-0.2165815765447817,-0.23486903262745124,-0.15913797547676872
815,-1,0.1453052872637068,0.22361615729113588,0.30485782105192316,0.3552223364524135,-0.06719803894973143,-0.10778608540830709,-0.15276507785790017,-0.1421934169809916,-0.1603206868716136,-0.16801187944072157
816,1,0.42756467302859236,0.5224057100218731,0.6292340943769231,0.6939898586503772,-0.31302452628275707,-0.08786254253643364,-0.10125526060135699,-0.08648336548552893,-0.09913199515716864,-0.10269511693053811
817,-1,0.3242008392369324,0.1239415370498752,0.18043633863249106,0.1397049762695255,-0.08743650696823432,0.5216831264258306,-0.09378201373320144,-0.14978139838374963,-0.17286842823645757,-0.17133204759049983
818,1,-0.4889554170461636,-0.5456794660064423,-0.5401783352466762,-0.6022330496328967,0.33151267175873644,-0.2606549444592523,-0.27906912616680996,0.20451896403733605,0.1625253174214892,0.8492272749577086
819,1,-0.5265008528348601,-0.49194483293483343,-0.46421312308324997,-0.4124325719832981,-0.21634394657653302,-0.182421137370744,-0.1864255699500057,-0.20166503190688131,-0.12415366764353396,-0.27987136274143315
820,1,-0.13286891996917968,-0.15458818454892106,-0.22161614988520112,-0.2774913686045137,-0.18128112300307578,-0.15634320167457455,-0.18352273852187917,-0.12461783612503075,-0.23900240625351749,-0.21950466910910094
821,-1,0.1465102679817785,0.25799695013724383,0.2971666132601745,0.3298463006061127,-0.31302452628275707,-0.11722629813032041,0.020478372267523814,-0.2794904821915789,-0.14777294550676964,-0.13499129802383583
822,-1,-0.617124219765933,-0.6285463928799556,-0.6641513023089222,-0.6566321808762763,-0.21634394657653302,-0.15634320167457455,-0.2430616639838787,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
823,1,-0.3734536067529524,-0.3273200370215524,-0.26063698596040086,-0.25160406272772995,-0.20345320261570315,-0.1719899630922762,-0.16789685870664486,-0.07844140228944352,-0.3086792759500628,-0.24576418083916546
824,-1,-0.6656614308853321,-0.6558354638032408,-0.6502639379160456,-0.6307789596681914,-0.20525790677021932,-0.21705263597525698,-0.27906912616680996,-0.22527208515990627,-0.19670913682966107,-0.19572019181796205
825,1,0.5234047247757073,0.6489788878646775,0.6691353494865995,0.7157699619489484,-0.022724972284868375,-0.2590902683174821,0.1532674695116099,-0.11086867324140083,-0.05034342432092243,-0.2797506293541685
826,-1,2.048131484853735,1.982347573618323,1.7156379595612832,1.6764804338949997,-0.3070947840607753,0.14569144955845975,-0.0320196429219986,-0.09368221963686346,2.643730456954398,-0.27987136274143315
827,-1,-0.6604447460692902,-0.4909763598969149,-0.5199619208135056,-0.008716713579657809,-0.2788640547865579,-0.1041873302822357,0.4311981381620227,0.28344694153440014,2.497586175175627,3.1429201662118036
828,1,-0.641958578467654,-0.6778135535508436,0.005997088046849393,0.04402931123182712,-0.31302452628275707,-0.20745595563906663,-0.27906912616680996,2.3868742991040635,-0.23486903262745124,-0.19535799165616807
829,-1,-0.6702609304555325,-0.6399181408090635,-0.4226340883040993,-0.5263094501061873,-0.14608939199001023,-0.23327311197827438,-0.16394406697472788,0.6680992295665179,0.2585524439842068,1.318457584561827
830,-1,-0.6569326681227153,-0.6562415976578517,-0.6510945219108348,-0.6490142574220812,-0.31302452628275707,-0.1860720483682077,-0.22904160580973568,-0.22851481225510198,-0.2756860971848554,-0.14615913634581731
831,1,-0.38767825718092036,-0.36960481949970514,-0.33754906387788686,-0.31892128340797726,-0.16478097073321354,-0.2606549444592523,-0.27906912616680996,-0.22838510317129415,-0.2674931601760455,-0.26791875740223137
832,-1,-0.27871567151626886,-0.23800183007287218,-0.20051931641755374,-0.190013066388891,-0.31302452628275707,-0.18763672450997787,-0.20495428119336656,-0.18220866933570692,-0.23486903262745124,-0.18932132229293483
833,1,-0.2325737269462074,-0.21742958828353814,-0.1788410741535539,-0.16303505111374378,-0.21634394657653302,-0.2606549444592523,-0.21631855742262787,-0.2116526313600842,-0.22534751123883434,-0.22741270597493646
834,-1,-0.06009984050709548,5.584333109630394,3.1512193361550507,3.8664715247997647,4.234443220779196,2.0974684688025644,24.485912222742815,0.07435589843617936,7.0920523912782265,0.17468984031002843
835,1,-0.29191167986783423,-0.2789120056584954,-0.2682285236727747,-0.3011461286815221,-0.31302452628275707,-0.2606549444592523,-0.15554438454440428,-0.14978139838374963,-0.3086792759500628,-0.2074313303826345
836,-1,0.3419081778378636,-0.6480876794998924,-0.6375061677560825,-0.6403056245695227,-0.13255411083113888,-0.2606549444592523,-0.27906912616680996,-0.2618500467937141,-0.29642677555850927,-0.053134061458393354
837,1,0.0349907720129261,-0.37088570319501674,-0.3448748147119282,-0.32406806838150504,-0.17193533363147412,-0.1772055502315101,-0.18024933286888542,-0.23409230285883864,-0.2570121056242347,-0.22813710629852446
838,1,-0.6595483579741392,-0.659115775705868,-0.6537523906941605,-0.6434073294211189,-0.27267649768535956,-0.19535579347604404,-0.27906912616680996,-0.23889153895972834,-0.25140252713171624,-0.2420818125275932
839,-1,-0.6554043998949172,-0.6626928777330187,-0.29434208446894927,-0.6523545549545694,-0.2624283562364998,-0.18064783774340448,-0.25454946495476244,1.1643013296733686,-0.29015290487608725,-0.1965653255288147
840,-1,0.5900313415529871,0.3509235001788141,-0.07701147639238987,-0.49711593136561427,0.009244072737989701,-0.1041873302822357,-0.15554438454440428,-0.08492685647983499,0.06037194066299485,-0.27987136274143315
841,-1,-0.20012741687910685,-0.34058186942788843,-0.309990286930779,1.7887553325890424,-0.20055278522451644,-0.19446914366237428,-0.27906912616680996,-0.17929021495003078,9.655703572602492,0.02196210542022792
842,1,4.805906196802419,3.27052605778006,3.6132898241362152,3.825808515042026,0.5765657144541123,0.6012208302991473,0.2701836374572169,0.31905208503964927,0.42942315727605246,0.2896883916796213
843,-1,-0.48608991411904195,-0.6298428971081369,-0.6558454623610295,-0.6481110137015614,0.8546190616892126,0.42326499710848714,-0.1233044269809564,-0.2794904821915789,-0.271774154288757,-0.24968801592526704
844,1,0.32725737569252883,0.4149676849443945,0.5107429816802864,0.5740799941677898,-0.119663366870309,-0.11983409169993736,-0.11231072497656229,-0.11086867324140083,-0.1020105946467505,-0.27987136274143315
845,1,-0.6660141081686701,-0.6662699797601694,-0.6200805155454037,-0.6190879183044826,-0.31302452628275707,-0.19285231164921177,-0.27906912616680996,-0.09938941932440795,-0.3086792759500628,-0.27987136274143315
846,1,-0.2878118064490294,-0.13432835341698013,0.0677925372591708,0.11088638888463985,-0.05520964706615965,-0.2606549444592523,0.2767922111340156,0.4144531161803077,-0.18320186230162316,-0.27987136274143315
847,1,1.1862763736963768,0.8607464519785736,1.0050567403391704,0.2657841657866064,-0.31302452628275707,0.00012441250244201008,-0.06290082832760002,-0.01650531477120504,0.42942315727605246,2.7384633188751777
848,1,-0.4399332746621747,-0.40851556687801266,-0.3839953208665026,-0.3635210724004348,-0.31302452628275707,-0.19441698779098193,-0.23324144702489746,-0.23973464800447922,-0.2632859763066567,-0.24087447865494654
849,-1,-0.013590523766890208,-0.20157474742083958,-0.367483311050092,-0.6566321808762763,-0.18192566020111728,-0.19540794934743635,-0.22669463571890996,-0.22293732165136532,-0.3086792759500628,-0.27987136274143315
850,1,-0.6731705180430714,-0.6548669907653222,-0.6587525063427919,-6.444260052945651,-0.25514508589863094,-0.24370428625674215,-0.2236065171783498,-0.2584127560728066,-0.3086792759500628,20.564325381647457
851,1,-0.45537760069502015,-0.42121506010104115,-0.3802576928899509,-0.37241717093083715,-0.31302452628275707,-0.2606549444592523,-0.20087796471982716,-0.18220866933570692,-0.3086792759500628,-0.16426914443551696
852,1,0.6710883371735155,0.8053091808241725,0.9373641447638451,1.0147436334409936,0.23483209205251243,-0.14591202739610679,0.029742727889204238,-0.03952867714709474,-0.05772444865318358,-0.038404588212104296
853,1,0.4056692916880218,0.5057698425156918,0.6142669707908206,0.6821454362775236,-0.119663366870309,-0.2606549444592523,-0.11231072497656229,-0.08816958357503071,-0.08724854598222818,-0.1229179592973694
854,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
855,-1,-0.6719067577777768,-0.6539766203917519,-0.6572408434722754,-0.6155942397628495,-0.26784246870004835,-0.239218881317001,-0.21977725018805525,-0.2525109927595504,-0.13094421002921422,-0.18274135268701064
856,-1,-0.46863238859380846,-0.44919143447059107,-0.3956899435131355,-0.46736001559151,0.009244072737989701,0.39129344794498344,-0.09378201373320144,-0.020072314575920347,-0.16105878930483972,-0.15913797547676872
857,-1,0.3778959556251504,0.4420380684075045,0.5063574981877991,0.5342179741244737,-0.14718510522668077,-0.12536261406752527,-0.12571315944259331,-0.12007801819175672,-0.12297270375037217,-0.13130892971226357
858,1,-0.4768762200918354,-0.7304703698544464,1.383238244846619,1.4894408144100086,-0.21634394657653302,-0.20849907306691343,-0.27906912616680996,8.021890881509494,0.030847843333950246,0.02196210542022792
859,1,-0.4139086301291878,-0.3973781269419495,-0.3635795662745825,-0.32602793683168946,-0.21634394657653302,-0.1041873302822357,-0.27906912616680996,-0.21463594028766425,-0.1905828866338843,-0.27987136274143315
860,1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
861,-1,-0.6426786279211358,-0.6314049503951022,-0.6242832705590373,-0.615730578437645,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
862,-1,-0.3942615664698973,-0.39166101191165625,-0.5267893212506732,-0.6383287137849888,0.35001088934252733,0.7462141527698494,-0.25714348452883296,-0.2794904821915789,-0.22940707462157797,-0.27987136274143315
863,-1,-0.6779463562549408,-0.6688942292822713,-0.6641513023089222,-0.6566321808762763,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
864,-1,-0.37606929660437627,-0.38491294171196583,-0.5445472070592678,-0.346751415400596,0.2670589519545871,0.00012441250244201008,0.22614706706882928,-0.1368104900029667,1.0334123783849825,0.26191971260874847
865,-1,-0.6780345255757754,-0.6498840407799026,-0.6466259800188686,-0.6536327300307767,-0.31263780396393215,-0.2606549444592523,-0.2035337466647089,-0.19673608672218382,-0.3086792759500628,-0.20803499731895783
866,-1,-0.6347139992724182,-0.622844898382532,-0.6641513023089222,-0.6405783019191135,-0.18398817923485006,-0.10721237082299136,-0.096993657015384,-0.2794904821915789,-0.2391500267401627,-0.21950466910910094
867,1,-0.02108491603782376,0.04129329763653714,0.10355748407479659,0.1464878253405985,-0.15189022677238367,-0.15112761453534068,-0.16789685870664486,-0.16275230676453253,-0.17582083796936201,-0.15913797547676872
868,1,-0.3908229629573513,-0.35523392925962366,-0.35093807787388986,-0.31356999042225636,-0.31302452628275707,-0.15634320167457455,-0.22712697231458837,-0.2343517210264543,-0.1905828866338843,-0.27987136274143315
869,1,-0.6790778625389837,-0.6731117731570778,-0.6718425101006708,-0.6678119522095022,-0.31302452628275707,-0.2606549444592523,-0.27906912616680996,-0.2794904821915789,-0.3086792759500628,-0.27987136274143315
870,1,2.0065155654198454,1.7484300938952577,0.839870195455481,0.915489078189915,0.2670589519545871,0.17651556955133202,0.35220406589449427,0.36905493684756746,-0.08724854598222818,0.35337525346173176
871,1,-0.3218157745175397,-0.30092133647183755,-0.2650556928126797,-0.23861780395346452,-0.31302452628275707,-0.18763672450997787,-0.27906912616680996,-0.22436412157325145,-0.2437262618261646,-0.22650720557045148
